"","reviewid","year"
"10701",11331,2008
"10702",11282,2008
"10703",11375,2008
"10704",11335,2008
"10705",11255,2008
"10706",11330,2008
"10707",11299,2008
"10708",11352,2001
"10709",11352,2008
"10710",11366,2008
"10711",11231,2008
"10712",11357,2008
"10713",11283,2007
"10714",11362,2008
"10715",11361,2008
"10716",11340,2007
"10717",11321,2007
"10718",11286,2008
"10719",11289,2008
"10720",11316,2008
"10721",11329,2008
"10722",11309,2008
"10723",11248,2006
"10724",11248,2008
"10725",11350,2008
"10726",11358,2008
"10727",11311,2008
"10728",11310,1977
"10729",11310,2008
"10730",11318,2007
"10731",11308,2008
"10732",11325,2008
"10733",11315,2007
"10734",11336,2008
"10735",11320,2008
"10736",11324,1992
"10737",11324,2008
"10738",11344,2008
"10739",11323,2008
"10740",11307,2007
"10741",11296,2008
"10742",11319,2008
"10743",11326,2008
"10744",11278,2007
"10745",11272,2008
"10746",11261,2008
"10747",11328,2008
"10748",11332,2008
"10749",11333,2008
"10750",11292,2008
"10751",11229,2008
"10752",11327,2008
"10753",11291,2008
"10754",11273,2008
"10755",11304,2008
"10756",11288,2008
"10757",11662,1981
"10758",11662,2008
"10759",11317,2008
"10760",11305,2008
"10761",11238,2008
"10762",11230,2008
"10763",11246,2008
"10764",11268,2008
"10765",11301,2008
"10766",11262,2007
"10767",11241,2008
"10768",11302,2008
"10769",11274,2008
"10770",11251,2008
"10771",11253,2008
"10772",11271,2007
"10773",11297,2008
"10774",11298,2008
"10775",11247,2008
"10776",11252,2008
"10777",11256,2008
"10778",11236,2008
"10779",11276,2008
"10780",11295,2008
"10781",11232,2008
"10782",11279,2007
"10783",11280,2008
"10784",11215,2008
"10785",11270,2007
"10786",11264,2007
"10787",11227,2008
"10788",11267,2008
"10789",11277,2008
"10790",11225,NA
"10791",11249,2007
"10792",11226,2008
"10793",11237,2008
"10794",11201,2008
"10795",11239,2008
"10796",11224,2008
"10797",11228,1981
"10798",11228,2007
"10799",11269,2008
"10800",11258,1997
"10801",11258,2008
"10802",11211,2007
"10803",11211,2008
"10804",11221,2008
"10805",11217,2008
"10806",11254,2008
"10807",11263,2008
"10808",11214,2007
"10809",11223,2007
"10810",11216,2008
"10811",11260,2008
"10812",11265,2008
"10813",11197,2008
"10814",11205,2008
"10815",11210,2008
"10816",11219,2008
"10817",11220,2008
"10818",11250,2008
"10819",11198,2007
"10820",11198,2008
"10821",11213,2008
"10822",11240,2008
"10823",11244,2008
"10824",11196,2008
"10825",11204,2008
"10826",11180,2007
"10827",11245,2008
"10828",11243,2008
"10829",11199,2008
"10830",11195,2007
"10831",11186,2008
"10832",11235,2008
"10833",11242,2008
"10834",11207,2007
"10835",11192,2007
"10836",11190,2007
"10837",11233,2008
"10838",11234,2008
"10839",11134,2007
"10840",11178,2008
"10841",11188,2008
"10842",11206,2008
"10843",11218,2008
"10844",11174,2008
"10845",11173,2008
"10846",11172,2008
"10847",11203,2007
"10848",11212,2008
"10849",11175,2007
"10850",11171,2008
"10851",11170,2008
"10852",11187,2008
"10853",11189,2008
"10854",11159,2008
"10855",11169,2007
"10856",11158,2008
"10857",11208,2008
"10858",11209,2008
"10859",11157,2007
"10860",11182,2008
"10861",11164,2007
"10862",11128,2008
"10863",11194,2008
"10864",11151,2008
"10865",11154,2008
"10866",11168,2007
"10867",11200,2007
"10868",11176,2008
"10869",11146,2007
"10870",11143,2007
"10871",11162,2008
"10872",11179,2008
"10873",11156,2007
"10874",11193,2007
"10875",11139,2007
"10876",11140,2008
"10877",11185,2008
"10878",11184,2008
"10879",11142,2008
"10880",11167,2008
"10881",11130,2007
"10882",11160,2008
"10883",11191,2008
"10884",11133,2008
"10885",11131,2008
"10886",11138,2008
"10887",11181,2008
"10888",11183,1978
"10889",11183,2008
"10890",11124,2008
"10891",11125,2008
"10892",11137,2008
"10893",11163,2008
"10894",11155,2008
"10895",11117,2008
"10896",11119,2008
"10897",11120,2008
"10898",11658,2007
"10899",11150,2008
"10900",11116,2007
"10901",11118,2008
"10902",11122,2008
"10903",11161,2008
"10904",11144,2008
"10905",11114,2007
"10906",11098,2008
"10907",11096,2007
"10908",11152,2008
"10909",11147,2008
"10910",11087,2005
"10911",11087,2008
"10912",11090,2007
"10913",11105,2008
"10914",11153,1979
"10915",11153,2007
"10916",11656,2007
"10917",11108,2008
"10918",11097,2007
"10919",11072,2008
"10920",11141,2008
"10921",11652,2007
"10922",11652,2008
"10923",11145,2007
"10924",11093,2008
"10925",11103,2007
"10926",11132,2008
"10927",11126,2008
"10928",11123,2008
"10929",11110,2007
"10930",11092,2007
"10931",11654,2007
"10932",11115,2008
"10933",11089,2007
"10934",11084,2008
"10935",11094,2007
"10936",11129,2008
"10937",11101,2007
"10938",11088,2007
"10939",11083,2008
"10940",11085,2008
"10941",11127,2008
"10942",11036,2008
"10943",11074,2006
"10944",11074,2007
"10945",11082,2007
"10946",11081,2007
"10947",11121,2008
"10948",11109,2008
"10949",11111,2008
"10950",11113,2007
"10951",11106,2008
"10952",11112,2008
"10953",11086,2007
"10954",11068,2007
"10955",11076,2007
"10956",11071,2007
"10957",11091,2008
"10958",11107,2008
"10959",11062,2007
"10960",11077,2008
"10961",11050,2007
"10962",11650,2007
"10963",11104,2008
"10964",11095,2008
"10965",11040,2007
"10966",11078,2008
"10967",11058,2008
"10968",11059,2007
"10969",11102,2008
"10970",11057,1970
"10971",11057,2007
"10972",11073,2007
"10973",11080,2008
"10974",11067,2007
"10975",11043,2007
"10976",11063,2007
"10977",11054,2008
"10978",11065,2008
"10979",11079,2008
"10980",11035,2007
"10981",11061,2008
"10982",11037,2007
"10983",11056,2008
"10984",11075,2008
"10985",11027,2007
"10986",11039,2007
"10987",11038,2007
"10988",11033,2003
"10989",11033,2007
"10990",11066,2008
"10991",11069,2008
"10992",11642,2007
"10993",11025,2006
"10994",11025,2007
"10995",11064,2008
"10996",11070,2008
"10997",11026,2007
"10998",11029,2007
"10999",11032,2007
"11000",11644,2007
"11001",11046,2007
"11002",11060,2007
"11003",10963,2007
"11004",10977,2007
"11005",11042,2007
"11006",11638,2007
"11007",11055,2008
"11008",11024,2007
"11009",11023,2007
"11010",11051,2008
"11011",11053,2007
"11012",11010,2008
"11013",11004,2007
"11014",10997,2007
"11015",11648,2008
"11016",11034,2008
"11017",11028,2008
"11018",11016,2008
"11019",11011,2007
"11020",11049,2008
"11021",11640,2004
"11022",11052,2007
"11023",11018,2007
"11024",11009,2008
"11025",11001,2002
"11026",11001,2007
"11027",11041,2007
"11028",11006,2007
"11029",10943,2007
"11030",10992,2007
"11031",11646,2008
"11032",10958,2007
"11033",10976,2007
"11034",10996,2007
"11035",10993,2007
"11036",11021,2007
"11037",10954,2007
"11038",11019,2007
"11039",10972,2007
"11040",10995,2007
"11041",11022,2008
"11042",11017,2007
"11043",10962,2007
"11044",10998,2007
"11045",10991,2007
"11046",11020,2008
"11047",10957,2007
"11048",10971,2007
"11049",10994,2007
"11050",10990,2007
"11051",10737,2007
"11052",10984,2007
"11053",10974,2007
"11054",10966,2002
"11055",10966,2007
"11056",10989,2007
"11057",11008,2007
"11058",10747,2007
"11059",10973,2007
"11060",10967,2007
"11061",11005,2007
"11062",11007,2008
"11063",10929,2007
"11064",10951,2007
"11065",10985,2007
"11066",10986,2007
"11067",10988,2007
"11068",10970,2007
"11069",10956,2007
"11070",10941,2007
"11071",10955,2007
"11072",11636,2007
"11073",10981,2007
"11074",10983,2007
"11075",10889,2007
"11076",10948,2007
"11077",10982,2007
"11078",10987,2007
"11079",10893,2007
"11080",10919,2007
"11081",10927,2007
"11082",10935,2007
"11083",10975,2007
"11084",10940,2007
"11085",10944,2007
"11086",10882,2007
"11087",10968,2007
"11088",10964,2007
"11089",10939,2007
"11090",10930,2007
"11091",10942,2007
"11092",10969,2007
"11093",10960,2007
"11094",10832,2007
"11095",10902,2007
"11096",10897,2007
"11097",10965,2007
"11098",10870,1985
"11099",10870,2007
"11100",10909,2007
"11101",10926,2007
"11102",10911,2007
"11103",10961,2007
"11104",10952,2007
"11105",10912,2007
"11106",10907,2007
"11107",10917,2007
"11108",10959,2007
"11109",10928,2007
"11110",10920,2007
"11111",10767,2004
"11112",10767,2007
"11113",10906,2007
"11114",10953,2007
"11115",10932,2007
"11116",10903,2007
"11117",10915,2007
"11118",10916,2007
"11119",11632,2007
"11120",10945,2007
"11121",10947,2007
"11122",10884,2007
"11123",10931,2007
"11124",10946,2000
"11125",10946,2007
"11126",10936,2007
"11127",11634,1980
"11128",11634,2007
"11129",10842,2007
"11130",10867,2007
"11131",10938,2007
"11132",10924,1980
"11133",10924,2007
"11134",10880,2007
"11135",10887,2007
"11136",10894,2007
"11137",10937,2007
"11138",10933,2007
"11139",11626,2007
"11140",10876,2007
"11141",10888,2007
"11142",10934,2007
"11143",10923,2007
"11144",10886,2007
"11145",10846,2007
"11146",10851,2007
"11147",10905,2007
"11148",10918,2007
"11149",10921,2007
"11150",10872,2007
"11151",10855,2007
"11152",10925,2007
"11153",10910,2007
"11154",10854,2007
"11155",10829,2007
"11156",10868,2007
"11157",10875,2007
"11158",10922,2007
"11159",10852,2007
"11160",10862,2007
"11161",10853,2007
"11162",10904,2007
"11163",10898,2007
"11164",10837,2007
"11165",10860,2007
"11166",10845,2007
"11167",10901,2007
"11168",10908,2007
"11169",10899,2007
"11170",10820,2007
"11171",10847,2007
"11172",11913,2007
"11173",10895,1979
"11174",10895,2007
"11175",10900,2003
"11176",10900,2007
"11177",10838,2007
"11178",10823,2007
"11179",10881,2003
"11180",10881,2007
"11181",10877,2007
"11182",10833,2007
"11183",10831,2007
"11184",10826,2007
"11185",10896,2007
"11186",10890,2007
"11187",10812,2007
"11188",10778,2007
"11189",10839,2007
"11190",11628,1997
"11191",11628,2007
"11192",10885,2007
"11193",10883,2007
"11194",10779,2007
"11195",10821,2007
"11196",10879,2007
"11197",10856,2007
"11198",10878,2007
"11199",10814,2007
"11200",10822,2007
"11201",11630,2007
"11202",10793,2007
"11203",10806,2007
"11204",10813,2007
"11205",10808,2007
"11206",10871,2007
"11207",10850,2007
"11208",10809,2007
"11209",10804,2006
"11210",10804,2007
"11211",10811,2007
"11212",10869,2007
"11213",10861,2007
"11214",10803,2007
"11215",10796,2007
"11216",10807,2007
"11217",10770,2007
"11218",10859,2007
"11219",10797,2007
"11220",10774,2007
"11221",10787,2007
"11222",10754,2007
"11223",11912,2007
"11224",10848,2007
"11225",10789,2007
"11226",10798,2007
"11227",10849,2003
"11228",10849,2007
"11229",10843,2007
"11230",10600,2007
"11231",10758,2007
"11232",10644,2007
"11233",10844,2007
"11234",10841,2007
"11235",10828,2007
"11236",10800,2007
"11237",10824,2007
"11238",11624,1979
"11239",11624,2007
"11240",10840,2007
"11241",10784,2007
"11242",10780,2007
"11243",10786,2007
"11244",10825,2007
"11245",10830,2007
"11246",10791,2007
"11247",10795,2007
"11248",10781,2007
"11249",10805,2007
"11250",10827,2007
"11251",10773,2007
"11252",10755,2007
"11253",10769,2007
"11254",10816,2007
"11255",10742,2007
"11256",10771,2007
"11257",10760,2007
"11258",10772,2007
"11259",11622,2007
"11260",10817,2007
"11261",10716,1977
"11262",10716,2007
"11263",10740,2007
"11264",10748,2007
"11265",10799,2007
"11266",10815,2007
"11267",10810,2007
"11268",10761,2007
"11269",10745,1974
"11270",10745,2007
"11271",10668,2007
"11272",10790,2007
"11273",10746,2007
"11274",10725,2007
"11275",10744,2007
"11276",10794,2007
"11277",10607,2007
"11278",10751,2007
"11279",10693,2007
"11280",10722,2007
"11281",10792,2007
"11282",10782,2007
"11283",10713,2007
"11284",10741,2007
"11285",10730,2007
"11286",10783,2007
"11287",10788,2007
"11288",10736,2007
"11289",10634,2007
"11290",10724,2007
"11291",10785,2007
"11292",10762,2007
"11293",10738,2007
"11294",10723,2007
"11295",10715,2007
"11296",10765,2007
"11297",10777,2007
"11298",10720,2007
"11299",10732,2007
"11300",10710,2007
"11301",10763,2007
"11302",10766,2007
"11303",10753,2007
"11304",10752,2007
"11305",10731,2007
"11306",11910,2007
"11307",10756,2007
"11308",10768,2007
"11309",10617,2007
"11310",10718,2007
"11311",10759,2007
"11312",10764,2007
"11313",10664,2007
"11314",10672,2007
"11315",10727,2007
"11316",10757,2007
"11317",11911,2007
"11318",10719,2007
"11319",10674,2007
"11320",10726,2007
"11321",10743,2007
"11322",10739,2007
"11323",10677,2007
"11324",10721,2007
"11325",10651,2007
"11326",10729,2007
"11327",10709,2007
"11328",10700,2007
"11329",10673,2007
"11330",10684,2007
"11331",10728,1974
"11332",10728,2006
"11333",10733,2007
"11334",10707,2007
"11335",10661,2007
"11336",10702,2007
"11337",10734,2007
"11338",10735,2007
"11339",10714,2007
"11340",10706,2007
"11341",10692,2007
"11342",10711,2007
"11343",10712,1977
"11344",10712,2007
"11345",10701,2007
"11346",10662,2007
"11347",10669,2007
"11348",10717,2007
"11349",10705,2007
"11350",10679,2007
"11351",10690,2007
"11352",10631,2007
"11353",10698,2007
"11354",10708,2007
"11355",10696,2007
"11356",10655,2007
"11357",10680,2007
"11358",10694,2007
"11359",10688,2007
"11360",10699,2007
"11361",10695,2007
"11362",10660,2007
"11363",10691,2007
"11364",10703,2007
"11365",10670,2007
"11366",10624,2007
"11367",10683,2007
"11368",10697,2007
"11369",10704,2007
"11370",10666,2007
"11371",10663,2007
"11372",10640,2007
"11373",10687,2007
"11374",10653,2007
"11375",10647,2007
"11376",10642,2007
"11377",10659,2007
"11378",10671,2007
"11379",10689,2007
"11380",10646,2007
"11381",10639,2007
"11382",10587,2007
"11383",10681,2007
"11384",10682,2007
"11385",11909,2007
"11386",10652,2007
"11387",10641,2007
"11388",10678,2007
"11389",10643,2007
"11390",10657,2007
"11391",10614,2007
"11392",10638,2007
"11393",10676,2007
"11394",10675,2007
"11395",10623,2007
"11396",10629,2007
"11397",10627,2007
"11398",10645,1976
"11399",10645,2007
"11400",10667,2007
"11401",10615,2007
"11402",10612,2007
"11403",10621,2007
"11404",10599,2007
"11405",10665,2007
"11406",10611,2007
"11407",10609,2007
"11408",10625,2007
"11409",10649,2007
"11410",10656,2007
"11411",10632,2007
"11412",10604,2007
"11413",10610,2007
"11414",10622,2007
"11415",10658,2007
"11416",10654,2007
"11417",10597,1982
"11418",10597,2007
"11419",10605,2007
"11420",10650,2007
"11421",10648,2007
"11422",10569,2007
"11423",10635,2007
"11424",10637,2007
"11425",10577,2007
"11426",10636,2007
"11427",10584,1972
"11428",10584,2007
"11429",10593,2007
"11430",10586,2007
"11431",10626,2007
"11432",10633,1987
"11433",10633,2007
"11434",10608,2007
"11435",10582,2007
"11436",10573,2007
"11437",10620,2007
"11438",10630,2007
"11439",10581,2007
"11440",10589,2007
"11441",10580,2007
"11442",10616,2007
"11443",10628,2007
"11444",10606,2007
"11445",10596,2007
"11446",10585,2007
"11447",10595,2007
"11448",10594,1972
"11449",10594,2007
"11450",10613,2007
"11451",10578,2007
"11452",10574,2007
"11453",10592,2007
"11454",10601,2007
"11455",11907,2007
"11456",10572,2007
"11457",10568,2007
"11458",11908,2007
"11459",10598,2007
"11460",10562,1985
"11461",10562,2007
"11462",10567,2007
"11463",10566,2007
"11464",10583,2007
"11465",10590,2007
"11466",10553,1995
"11467",10560,2007
"11468",10565,2007
"11469",10588,2007
"11470",10591,2007
"11471",10563,2007
"11472",10549,2007
"11473",10552,2007
"11474",10561,2007
"11475",10570,2007
"11476",10551,2007
"11477",10546,2007
"11478",10550,2007
"11479",10559,2007
"11480",10579,2007
"11481",10545,1979
"11482",10545,2007
"11483",10547,2007
"11484",10538,2007
"11485",10534,2007
"11486",10571,2007
"11487",10555,2007
"11488",10542,2007
"11489",10554,2007
"11490",10564,2007
"11491",10556,2007
"11492",10536,2007
"11493",10540,2007
"11494",10529,2007
"11495",10557,2007
"11496",10558,2007
"11497",10543,2007
"11498",10528,2007
"11499",10539,2007
"11500",10541,2007
"11501",10548,2007
"11502",10504,2007
"11503",10523,2007
"11504",10524,2007
"11505",10544,2007
"11506",10532,2007
"11507",10505,2007
"11508",10519,2007
"11509",10522,2007
"11510",10535,2007
"11511",10537,2007
"11512",10506,2007
"11513",10507,2007
"11514",10513,2007
"11515",10533,2007
"11516",10530,2007
"11517",10502,2007
"11518",10510,2007
"11519",10503,2007
"11520",10518,2007
"11521",11906,2007
"11522",10531,2007
"11523",10490,2007
"11524",10508,2007
"11525",10527,1980
"11526",10527,2007
"11527",10517,2007
"11528",10464,2007
"11529",10526,2007
"11530",10496,2007
"11531",10525,2007
"11532",10514,2007
"11533",10512,1973
"11534",10512,2007
"11535",10498,2007
"11536",10501,2007
"11537",10516,2007
"11538",10488,2007
"11539",10497,1967
"11540",10497,2007
"11541",10493,2007
"11542",10500,2007
"11543",10511,2007
"11544",10515,2007
"11545",10480,2007
"11546",10499,2007
"11547",10492,2007
"11548",10509,2007
"11549",10469,2007
"11550",10475,2007
"11551",10487,2007
"11552",10489,1998
"11553",10489,2007
"11554",10495,2007
"11555",10436,2007
"11556",10482,1969
"11557",10482,2007
"11558",10474,2007
"11559",10491,2007
"11560",10494,2007
"11561",10455,1982
"11562",10455,2007
"11563",10468,2007
"11564",10481,2007
"11565",10472,2007
"11566",10473,1997
"11567",10473,2007
"11568",10486,2007
"11569",10479,2007
"11570",10478,2007
"11571",10485,2007
"11572",10477,2007
"11573",10484,2007
"11574",10466,2007
"11575",10467,2007
"11576",10470,2007
"11577",10483,2007
"11578",10449,2007
"11579",10456,2007
"11580",10460,2007
"11581",10461,2007
"11582",10457,2007
"11583",10476,2007
"11584",10395,2007
"11585",10451,2007
"11586",10462,2007
"11587",10465,2007
"11588",10471,2007
"11589",10458,2007
"11590",10444,2007
"11591",10435,2007
"11592",10452,2007
"11593",10463,2007
"11594",10454,2007
"11595",10432,2007
"11596",10446,2007
"11597",10453,2007
"11598",10459,2007
"11599",10431,2007
"11600",10447,2007
"11601",10445,2007
"11602",10450,2007
"11603",10441,2007
"11604",10427,2007
"11605",10442,2007
"11606",10443,2007
"11607",10382,2007
"11608",10448,1989
"11609",10448,2007
"11610",10420,2007
"11611",10433,2007
"11612",10434,2007
"11613",10426,2007
"11614",10439,2007
"11615",10438,2007
"11616",10423,2007
"11617",10425,2007
"11618",10440,2007
"11619",10352,2007
"11620",10419,2007
"11621",10424,2007
"11622",10421,2007
"11623",10437,2007
"11624",10415,2007
"11625",10429,2006
"11626",10429,2007
"11627",10418,2007
"11628",10430,2007
"11629",10422,2007
"11630",10428,1977
"11631",10428,2007
"11632",10411,2007
"11633",10410,2007
"11634",10412,2007
"11635",10391,2007
"11636",10393,2007
"11637",11905,1990
"11638",11905,2007
"11639",10399,2007
"11640",10408,2007
"11641",10406,2007
"11642",10390,2007
"11643",10398,2007
"11644",10416,2007
"11645",10414,2007
"11646",10413,2007
"11647",10394,2007
"11648",10396,2007
"11649",10400,2007
"11650",10407,2007
"11651",10409,2007
"11652",10405,2000
"11653",10405,2007
"11654",10388,2007
"11655",10389,2007
"11656",10392,2007
"11657",10401,2007
"11658",10274,2007
"11659",10384,2007
"11660",10008,2007
"11661",10372,2005
"11662",10372,2007
"11663",10397,2007
"11664",10386,2007
"11665",10380,2007
"11666",10371,2007
"11667",10387,2006
"11668",10385,2007
"11669",10378,2007
"11670",10383,2007
"11671",10381,2007
"11672",10379,2007
"11673",10369,2007
"11674",10287,2007
"11675",10365,2007
"11676",10377,2007
"11677",10361,2007
"11678",10375,2007
"11679",10353,2007
"11680",10367,2007
"11681",10366,2007
"11682",10364,2007
"11683",10376,2007
"11684",10370,2007
"11685",10332,2007
"11686",10362,2007
"11687",10359,2007
"11688",11904,2007
"11689",10322,2007
"11690",10368,2007
"11691",10342,2007
"11692",10355,2007
"11693",10374,2007
"11694",10356,2007
"11695",10360,2007
"11696",10354,2007
"11697",10340,2007
"11698",10363,2007
"11699",10373,2007
"11700",10338,2007
"11701",10335,2007
"11702",10341,2007
"11703",10351,2007
"11704",10346,2007
"11705",10357,2007
"11706",10343,2007
"11707",10358,2007
"11708",10345,2007
"11709",10334,2007
